sle,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_TO_MANGROVE
2323,0.4959999918937683,0.4959999918937683,0.0,0.0,1.180999994277954,2.453000068664551,5.288000106811523,457.6520080566406,0.09200000017881393,6.6570000648498535,82.38099670410156,0.4959999918937683,0.953000009059906,0.0,0.27799999713897705,0.27799999713897705,0.3319999873638153,40.1150016784668,4.017000198364258,2.809000015258789,2.0,8.0,239.0500030517578,3166.902587890625,26.258459091186523,167.7375030517578,0.048524487763643265,485.04901123046875,5944577,1882.2035237375708,34.135496391915034
2324,0.09300000220537186,0.09300000220537186,0.0,-0.1860000044107437,0.27799999713897705,1.7580000162124634,7.377999782562256,459.7170104980469,0.5569999814033508,8.79800033569336,83.63500213623047,0.2070000022649765,0.09300000220537186,0.0,0.8230000138282776,0.8230000138282776,0.921999990940094,38.625,4.73199987411499,3.0190000534057617,1.0,12.0,244.5225067138672,3168.87255859375,26.241668701171875,168.3350067138672,0.036532893776893616,483.1499938964844,5951101,941.124114657923,115.70090318179872
2325,0.09200000017881393,0.09200000017881393,0.0,-0.09300000220537186,0.2070000022649765,1.8760000467300415,7.376999855041504,459.7229919433594,0.4729999899864197,8.777999877929688,83.72000122070312,0.09300000220537186,0.09200000017881393,0.0,0.7009999752044678,0.7009999752044678,0.7929999828338623,38.73899841308594,4.823999881744385,3.128000020980835,2.0,10.0,243.46749877929688,3168.89990234375,26.242084503173828,168.15750122070312,0.036532893776893616,483.23699951171875,5951414,2823.374176805808,50.843762676107715
2326,0.0,0.0,0.0,0.0,0.09300000220537186,1.934999942779541,7.507999897003174,459.8529968261719,0.3709999918937683,8.906999588012695,83.81999969482422,0.09200000017881393,0.0,0.0,0.7210000157356262,0.7210000157356262,0.8230000138282776,38.676998138427734,4.916999816894531,3.2019999027252197,2.0,14.0,244.71249389648438,3168.862548828125,26.241668701171875,168.27499389648438,0.036532893776893616,483.1400146484375,5951720,941.1265621543369,29.36119907423351
2327,0.0,0.0,0.0,0.09200000017881393,0.0,2.0250000953674316,7.572999954223633,459.9209899902344,0.27799999713897705,8.961999893188477,83.91300201416016,0.13099999725818634,0.0,0.0,0.6650000214576721,0.6650000214576721,0.7860000133514404,38.702999114990234,5.010000228881836,3.2929999828338623,1.0,17.0,244.8074951171875,3168.857421875,26.241668701171875,168.2449951171875,0.036532893776893616,483.135009765625,5952239,941.1283965628144,79.3558541889728
2328,3.4049999713897705,3.4049999713897705,0.0,0.18400000035762787,-0.09200000017881393,10.402999877929688,20.72800064086914,471.8160095214844,0.2759999930858612,18.649999618530273,87.15499877929688,3.4049999713897705,3.802999973297119,0.0,2.5969998836517334,2.5969998836517334,10.604999542236328,22.666000366210938,1.6430000066757202,3.6600000858306885,0.0,20.0,321.2825012207031,3144.955078125,26.296247482299805,194.77749633789062,0.05315960943698883,465.885009765625,5952240,1882.256183715569,68.78743924184532
2329,0.0,0.0,0.0,0.09200000017881393,0.0,2.0250000953674316,7.572999954223633,459.9209899902344,0.27799999713897705,8.961999893188477,83.91300201416016,0.13099999725818634,0.0,0.0,0.6650000214576721,0.6650000214576721,0.7860000133514404,38.702999114990234,5.010000228881836,3.2929999828338623,1.0,17.0,244.8074951171875,3168.857421875,26.241668701171875,168.2449951171875,0.036532893776893616,483.135009765625,5952445,941.129008523669,74.78446562725203
2330,0.09200000017881393,0.09200000017881393,0.0,0.0,0.09300000220537186,2.256999969482422,7.572999954223633,459.9330139160156,0.20600000023841858,8.930999755859375,84.08100128173828,0.2930000126361847,0.09200000017881393,0.0,0.41200000047683716,0.41200000047683716,0.5590000152587891,38.93199920654297,5.196000099182129,3.509999990463257,1.0,8.0,244.8387908935547,3168.58447265625,26.24286460876465,168.25692749023438,0.0074113886803388596,483.3080139160156,5953344,1882.2635238489247,3.5016204081275686
2331,0.0,0.0,0.0,0.2759999930858612,0.0,2.444999933242798,7.250999927520752,459.6210021972656,0.09300000220537186,8.576000213623047,84.04299926757812,0.0,0.0,0.0,0.09200000017881393,0.09200000017881393,0.13099999725818634,39.37300109863281,5.223999977111816,3.634000062942505,0.0,9.0,242.04393005371094,3167.669189453125,26.246986389160156,168.1085205078125,0.008752785623073578,483.7669982910156,5953678,941.1332902624272,101.53374397035097
2332,0.09200000017881393,0.09200000017881393,0.0,0.09300000220537186,0.0,2.4089999198913574,7.508999824523926,459.8760070800781,0.09200000017881393,8.847000122070312,84.15799713134766,0.20600000023841858,0.09200000017881393,0.0,0.20600000023841858,0.20600000023841858,0.36800000071525574,39.1349983215332,5.295000076293945,3.6429998874664307,1.0,6.0,246.1398468017578,3168.063232421875,26.244285583496094,168.61741638183594,0.0074113886803388596,483.4859924316406,5954183,941.1351251421154,45.84818615413406
2333,0.0,0.0,0.0,0.26100000739097595,0.18400000035762787,2.568000078201294,7.449999809265137,459.82000732421875,-0.09200000017881393,8.767000198364258,84.23500061035156,0.0,0.0,0.0,0.0,0.0,0.18400000035762787,39.3380012512207,5.400000095367432,3.7820000648498535,2.0,7.0,246.3913116455078,3167.652099609375,26.245655059814453,168.78260803222656,0.0074113886803388596,483.6650085449219,5954358,1882.2708645554158,82.11777070038882
2334,0.0,0.0,0.0,0.2070000022649765,0.09200000017881393,2.5299999713897705,7.51200008392334,459.8819885253906,0.0,8.836000442504883,84.24299621582031,0.09200000017881393,0.0,0.0,0.09200000017881393,0.09200000017881393,0.26100000739097595,39.25,5.39300012588501,3.75600004196167,1.0,8.0,247.591552734375,3167.774658203125,26.244836807250977,168.92958068847656,0.0074113886803388596,483.572998046875,5954723,1882.2733091172872,100.57482996136454
2335,1.0110000371932983,1.0110000371932983,0.0,-0.722000002861023,0.8519999980926514,3.0739998817443848,9.336000442504883,461.67401123046875,0.925000011920929,10.732999801635742,85.15299987792969,1.0110000371932983,1.378000020980835,0.0,1.1469999551773071,1.1469999551773071,1.312000036239624,37.7239990234375,4.961999893188477,4.3420000076293945,1.0,18.0,244.1824951171875,3168.6826171875,26.241668701171875,175.15499877929688,0.06810495257377625,481.697998046875,5958600,941.1510207418241,54.113880446974164
2336,1.0110000371932983,1.0110000371932983,0.0,-0.722000002861023,0.8519999980926514,3.0739998817443848,9.336000442504883,461.67401123046875,0.925000011920929,10.732999801635742,85.15299987792969,1.0110000371932983,1.378000020980835,0.0,1.1469999551773071,1.1469999551773071,1.312000036239624,37.7239990234375,4.961999893188477,4.3420000076293945,1.0,18.0,244.1824951171875,3168.6826171875,26.241668701171875,175.15499877929688,0.06810495257377625,481.697998046875,5958747,941.1516321037698,58.17971716068104
2337,1.6720000505447388,1.6720000505447388,0.0,0.0,0.2930000126361847,4.767000198364258,4.833000183105469,495.75201416015625,1.2009999752044678,4.914000034332275,102.1050033569336,2.1689999103546143,1.6720000505447388,0.0,0.2759999930858612,0.2759999930858612,22.104000091552734,7.61899995803833,0.29100000858306885,5.535999774932861,8.0,30.0,222.19000244140625,3022.93505859375,26.359416961669922,169.57000732421875,0.029520457610487938,433.5220031738281,5959215,1882.30693023031,21.220159119491512
2338,2.384000062942505,2.384000062942505,0.0,0.1860000044107437,0.41200000047683716,11.260000228881836,11.708999633789062,490.4159851074219,0.0,11.918000221252441,98.30000305175781,2.384000062942505,3.559000015258789,0.0,0.09200000017881393,0.09200000017881393,18.167999267578125,13.246999740600586,2.2860000133514404,12.270999908447266,4.0,22.0,362.6000061035156,3052.46240234375,26.35885238647461,196.64999389648438,0.04632043465971947,440.9469909667969,5959646,941.1552967764061,-46.67575826354088
2339,1.5829999446868896,1.5829999446868896,0.0,0.0,0.09200000017881393,4.310999870300293,13.824999809265137,465.58599853515625,0.3919999897480011,15.440999984741211,86.30999755859375,1.5829999446868896,3.260999917984009,0.0,2.2060000896453857,2.2060000896453857,3.7330000400543213,32.97800064086914,0.8399999737739563,4.718999862670898,2.0,14.0,338.4624938964844,3179.91259765625,26.286773681640625,189.39999389648438,0.034926507622003555,476.4419860839844,5960744,941.1595732272615,99.15816569844392
2340,1.6180000305175781,1.6180000305175781,0.0,0.09200000017881393,0.0,4.363999843597412,13.904000282287598,465.64898681640625,0.460999995470047,15.52299976348877,86.32499694824219,1.6180000305175781,3.239000082015991,0.0,2.114000082015991,2.114000082015991,3.75600004196167,32.893001556396484,0.8349999785423279,4.75,3.0,13.0,340.1675109863281,3179.257568359375,26.286314010620117,190.89999389648438,0.034926507622003555,476.3500061035156,5960890,941.1601837242727,48.880277104636285
2341,1.5329999923706055,1.5329999923706055,0.0,0.09200000017881393,0.0,4.440000057220459,13.951000213623047,465.71600341796875,0.41200000047683716,15.5649995803833,86.41699981689453,1.5329999923706055,3.1480000019073486,0.0,2.115999937057495,2.115999937057495,3.6670000553131104,32.928001403808594,0.7419999837875366,4.836999893188477,3.0,12.0,336.9525146484375,3179.322509765625,26.286855697631836,191.1999969482422,0.034926507622003555,476.3450012207031,5961213,941.1614045142076,28.567526235389945
2342,1.3940000534057617,1.3940000534057617,0.0,0.0,0.09300000220537186,5.764999866485596,6.109000205993652,494.98699951171875,0.13099999725818634,6.290999889373779,101.84200286865234,3.0799999237060547,1.3940000534057617,0.0,0.29100000858306885,0.29100000858306885,20.304000854492188,9.057999610900879,0.2759999930858612,7.0879998207092285,2.0,16.0,304.052490234375,3039.155029296875,26.430147171020508,212.31500244140625,0.041909825056791306,435.3070068359375,5963139,1882.3380732674245,46.64531408248132
2343,0.09200000017881393,0.09200000017881393,0.0,0.0,1.1119999885559082,4.315000057220459,10.446000099182129,462.80999755859375,0.9599999785423279,11.779000282287598,86.39099884033203,0.09200000017881393,0.13099999725818634,0.0,0.33399999141693115,0.33399999141693115,0.3919999897480011,37.78300094604492,3.999000072479248,5.443999767303467,1.0,15.0,242.2570037841797,3173.933837890625,26.241668701171875,177.86769104003906,0.07368048280477524,481.26800537109375,5964622,941.1754452146688,47.248130311405816
2344,0.09200000017881393,0.09200000017881393,0.0,-0.09200000017881393,0.9480000138282776,4.3470001220703125,10.576000213623047,462.9339904785156,1.1369999647140503,11.918999671936035,86.41000366210938,0.09200000017881393,0.13099999725818634,0.0,0.414000004529953,0.414000004529953,0.5220000147819519,37.611000061035156,3.8399999141693115,5.419000148773193,1.0,12.0,240.49749755859375,3174.1650390625,26.243793487548828,178.3000030517578,0.07368048280477524,481.0840148925781,5964623,941.1754449679049,61.52452690137128
2345,0.0,0.0,0.0,0.0,0.9909999966621399,4.421999931335449,10.57699966430664,462.94000244140625,1.0770000219345093,11.909000396728516,86.49299621582031,0.0,0.0,0.0,0.2930000126361847,0.2930000126361847,0.3919999897480011,37.72999954223633,3.874000072479248,5.521999835968018,2.0,10.0,240.82749938964844,3174.0849609375,26.242460250854492,178.10000610351562,0.07368048280477524,481.1709899902344,5964770,941.1760532754128,61.76728447393403
2346,0.09200000017881393,0.09200000017881393,0.0,0.09200000017881393,1.0770000219345093,4.4070000648498535,10.51200008392334,462.87799072265625,0.9909999966621399,11.84000015258789,86.48300170898438,0.09200000017881393,0.09200000017881393,0.0,0.26100000739097595,0.26100000739097595,0.3319999873638153,37.816001892089844,3.9549999237060547,5.534999847412109,2.0,13.0,242.06906127929688,3173.94384765625,26.241668701171875,177.88746643066406,0.07368048280477524,481.26300048828125,5965053,3764.7078800148784,80.5215842617108
2347,0.0,0.0,0.0,0.0,0.9599999785423279,4.513000011444092,10.642999649047852,463.00799560546875,1.1119999885559082,11.970000267028809,86.58499908447266,0.09200000017881393,0.0,0.0,0.2070000022649765,0.2070000022649765,0.3319999873638153,37.76300048828125,3.8299999237060547,5.613999843597412,0.0,9.0,240.82249450683594,3174.114990234375,26.242544174194336,178.10000610351562,0.016228467226028442,481.1669921875,5965192,941.17788554414,87.31315158634847
2348,0.0,0.0,0.0,0.0,0.8320000171661377,4.710999965667725,10.84000015258789,463.2070007324219,1.0520000457763672,12.161999702453613,86.77899932861328,0.0,0.09200000017881393,0.0,0.18400000035762787,0.18400000035762787,0.26100000739097595,37.74399948120117,3.6649999618530273,5.7870001792907715,0.0,10.0,240.4375,3174.52490234375,26.244792938232422,178.3000030517578,0.016228467226028442,481.0660095214844,5966459,941.1827649441894,90.38551184599655
2349,0.414000004529953,0.414000004529953,0.0,0.0,0.13099999725818634,5.171999931335449,11.621000289916992,463.9779968261719,0.2930000126361847,12.960000038146973,87.2300033569336,0.414000004529953,0.460999995470047,0.0,0.46399998664855957,0.46399998664855957,0.460999995470047,37.196998596191406,2.8420000076293945,5.984000205993652,1.0,8.0,237.17127990722656,3178.785888671875,26.26559829711914,180.3450927734375,0.08571288734674454,480.31298828125,5968418,941.1894714158191,12.852438013909017
2350,0.33399999141693115,0.33399999141693115,0.0,0.0,0.09300000220537186,5.129000186920166,11.751999855041504,464.1029968261719,0.27799999713897705,13.100000381469727,87.25199890136719,0.3709999918937683,0.33399999141693115,0.0,0.46399998664855957,0.46399998664855957,0.5860000252723694,37.027000427246094,2.677000045776367,5.947000026702881,1.0,10.0,236.6999969482422,3179.195068359375,26.270418167114258,180.83250427246094,0.08571288734674454,480.1289978027344,5968419,941.1894719599032,91.8608555917431
2351,0.38199999928474426,0.38199999928474426,0.0,0.0,0.09300000220537186,5.150000095367432,11.685999870300293,464.0409851074219,0.27799999713897705,13.029000282287598,87.24099731445312,0.38199999928474426,0.3919999897480011,0.0,0.4729999899864197,0.4729999899864197,0.5370000004768372,37.11199951171875,2.759000062942505,5.965000152587891,1.0,9.0,236.89999389648438,3179.06494140625,26.26791763305664,180.57749938964844,0.08571288734674454,480.22100830078125,5968603,941.1900821957081,52.00458274458446
2352,0.26100000739097595,0.26100000739097595,0.0,-0.09300000220537186,0.1860000044107437,5.21999979019165,11.817000389099121,464.1709899902344,0.1860000044107437,13.15999984741211,87.34400177001953,0.27799999713897705,0.26100000739097595,0.0,0.3709999918937683,0.3709999918937683,0.49900001287460327,37.0620002746582,2.635999917984009,6.039000034332275,1.0,10.0,236.6999969482422,3179.22509765625,26.270418167114258,181.08749389648438,0.08571288734674454,480.125,5968968,1882.381994571102,26.537067569176884
2353,0.26100000739097595,0.26100000739097595,0.0,-0.09300000220537186,0.1860000044107437,5.21999979019165,11.817000389099121,464.1709899902344,0.1860000044107437,13.15999984741211,87.34400177001953,0.27799999713897705,0.26100000739097595,0.0,0.3709999918937683,0.3709999918937683,0.49900001287460327,37.0620002746582,2.635999917984009,6.039000034332275,1.0,10.0,236.6999969482422,3179.22509765625,26.270418167114258,181.08749389648438,0.08571288734674454,480.125,5969164,1882.3832131197134,-4.183697737875779
2354,1.61899995803833,1.61899995803833,0.0,0.1860000044107437,0.18400000035762787,7.072000026702881,23.958999633789062,475.10198974609375,-0.09200000017881393,15.298999786376953,90.5979995727539,1.61899995803833,3.428999900817871,0.0,0.1860000044107437,0.1860000044107437,9.454999923706055,23.163999557495117,0.27799999713897705,6.7729997634887695,4.0,21.0,275.0,3167.512451171875,26.331459045410156,220.9499969482422,0.047670137137174606,464.2449951171875,5969165,941.1919125920009,-19.544023805101382
2355,0.4959999918937683,0.4959999918937683,0.0,0.0,0.460999995470047,5.3520002365112305,11.5600004196167,463.9280090332031,0.3790000081062317,12.875,87.38300323486328,0.4959999918937683,0.6499999761581421,0.0,0.20600000023841858,0.20600000023841858,0.13099999725818634,37.52299880981445,3.0260000228881836,6.229000091552734,2.0,12.0,238.0370330810547,3177.70361328125,26.26018714904785,180.25926208496094,0.051960114389657974,480.5790100097656,5969351,941.192522437326,118.31831348767109
2356,1.5399999618530273,1.5399999618530273,0.0,0.09300000220537186,0.18400000035762787,6.979000091552734,24.02400016784668,475.16900634765625,0.0,15.230999946594238,90.68699645996094,1.5399999618530273,3.3410000801086426,0.0,0.27799999713897705,0.27799999713897705,9.383000373840332,23.22100067138672,0.3709999918937683,6.864999771118164,2.0,14.0,271.9599914550781,3168.657470703125,26.33220863342285,222.27000427246094,0.047670137137174606,464.2409973144531,5969352,1882.3850440799686,-4.337403793919904
2357,0.4959999918937683,0.4959999918937683,0.0,0.0,0.460999995470047,5.3520002365112305,11.5600004196167,463.9280090332031,0.3790000081062317,12.875,87.38300323486328,0.4959999918937683,0.6499999761581421,0.0,0.20600000023841858,0.20600000023841858,0.13099999725818634,37.52299880981445,3.0260000228881836,6.229000091552734,2.0,12.0,238.0370330810547,3177.70361328125,26.26018714904785,180.25926208496094,0.051960114389657974,480.5790100097656,5969523,941.1931287221286,108.53828885528065
2358,0.13099999725818634,0.13099999725818634,0.0,0.0,0.27799999713897705,5.291999816894531,11.947999954223633,464.302001953125,0.09300000220537186,13.289999961853027,87.4469985961914,0.1860000044107437,0.13099999725818634,0.0,0.27799999713897705,0.27799999713897705,0.4620000123977661,37.01300048828125,2.5139999389648438,6.113999843597412,2.0,9.0,236.5,3179.425048828125,26.272918701171875,181.53750610351562,0.08571288734674454,480.02899169921875,5969752,8470.735688359955,-16.49937356979398
2359,2.5989999771118164,2.5989999771118164,0.0,0.09300000220537186,0.0,5.331999778747559,5.836999893188477,495.8169860839844,0.09200000017881393,6.084000110626221,102.87300109863281,4.228000164031982,2.5989999771118164,0.0,0.2070000022649765,0.2070000022649765,19.358999252319336,8.814000129699707,0.1860000044107437,6.418000221252441,2.0,15.0,375.31500244140625,3046.967529296875,26.431751251220703,244.2675018310547,0.02022051252424717,435.239013671875,5969753,941.19374084033,76.0751828274392
2360,2.690000057220459,2.690000057220459,0.0,0.09200000017881393,0.0,5.396999835968018,5.918000221252441,495.8139953613281,0.09300000220537186,6.169000148773193,102.90499877929688,4.3420000076293945,2.690000057220459,0.0,0.27799999713897705,0.27799999713897705,19.229000091552734,8.892999649047852,0.18400000035762787,6.447000026702881,2.0,17.0,381.54998779296875,3047.347412109375,26.433147430419922,248.31500244140625,0.02022051252424717,435.32598876953125,5969935,941.1943495928651,24.907061221507007
2361,0.09200000017881393,0.09200000017881393,0.0,0.09300000220537186,0.3709999918937683,5.382999897003174,12.012999534606934,464.3699951171875,0.0,13.350000381469727,87.53900146484375,0.09300000220537186,0.09200000017881393,0.0,0.1860000044107437,0.1860000044107437,0.3709999918937683,37.04899978637695,2.4779999256134033,6.204999923706055,1.0,3.0,236.5,3179.47509765625,26.272918701171875,181.7624969482422,0.08571288734674454,480.02398681640625,5970308,941.1955676830453,53.87307986095097
2362,0.13099999725818634,0.13099999725818634,0.0,-0.09200000017881393,0.20600000023841858,13.755999565124512,14.35200023651123,489.7179870605469,0.18400000035762787,14.428000450134277,98.64600372314453,2.4059998989105225,0.13099999725818634,0.0,0.33399999141693115,0.33399999141693115,15.314000129699707,14.440999984741211,4.247000217437744,14.312000274658203,1.0,22.0,282.4624938964844,3096.050048828125,26.340518951416016,193.0,0.053992319852113724,443.7690124511719,5970309,941.1955679561015,22.895375783932533
2363,0.0,0.0,0.0,0.1860000044107437,0.3319999873638153,5.458000183105469,12.142999649047852,464.5,-0.09300000220537186,13.479999542236328,87.64199829101562,0.09200000017881393,0.0,0.0,0.13099999725818634,0.13099999725818634,0.27799999713897705,37.0,2.3589999675750732,6.2829999923706055,1.0,5.0,236.3000030517578,3179.735107421875,26.275419235229492,182.12249755859375,0.0382101871073246,479.9280090332031,5970507,941.1961789723558,69.93998931667196
2364,0.0,0.0,0.0,-0.18400000035762787,0.3319999873638153,13.656000137329102,14.255999565124512,489.8479919433594,0.2759999930858612,14.52400016784668,98.77100372314453,2.305000066757202,0.0,0.0,0.3319999873638153,0.3319999873638153,15.246999740600586,14.54699993133545,4.116000175476074,14.229000091552734,1.0,20.0,287.052490234375,3096.3701171875,26.341102600097656,192.4600067138672,0.07155568897724152,443.6719970703125,5970509,941.1961785227737,113.67437304058426
2365,0.09200000017881393,0.09200000017881393,0.0,-0.09200000017881393,0.26100000739097595,13.746999740600586,14.347999572753906,489.7829895019531,0.18400000035762787,14.520000457763672,98.72799682617188,2.3970000743865967,0.09200000017881393,0.0,0.26100000739097595,0.26100000739097595,15.223999977111816,14.532999992370605,4.184999942779541,14.317000389099121,1.0,16.0,284.7875061035156,3096.949951171875,26.340726852416992,193.0,0.07155568897724152,443.7640075683594,5970672,2823.589803117801,62.41440574600068
2366,0.0,0.0,0.0,0.1860000044107437,0.46399998664855957,5.492000102996826,12.012999534606934,464.3760070800781,-0.09200000017881393,13.342000007629395,87.62000274658203,0.0,0.18400000035762787,0.0,0.09300000220537186,0.09300000220537186,0.26100000739097595,37.16899871826172,2.5309998989105225,6.311999797821045,2.0,6.0,236.6999969482422,3179.31494140625,26.270418167114258,181.8524932861328,0.0382101871073246,480.1109924316406,5970822,2823.59162979659,44.49300509697626
2367,0.0,0.0,0.0,0.1860000044107437,0.26100000739097595,5.443999767303467,12.208999633789062,464.56298828125,-0.09300000220537186,13.550000190734863,87.65299987792969,0.09300000220537186,0.0,0.0,0.1860000044107437,0.1860000044107437,0.27799999713897705,36.915000915527344,2.2730000019073486,6.269999980926514,1.0,4.0,236.10000610351562,3179.945068359375,26.27791976928711,182.25750732421875,0.08470591902732849,479.83599853515625,5970823,941.1973965295537,84.89547682000574
2368,0.18400000035762787,0.18400000035762787,0.0,0.0,0.2070000022649765,13.83899974822998,14.4399995803833,489.7170104980469,0.09200000017881393,14.508000373840332,98.68399810791016,2.48799991607666,0.18400000035762787,0.0,0.2070000022649765,0.2070000022649765,15.201000213623047,14.520000457763672,4.254000186920166,14.392000198364258,2.0,19.0,282.5224914550781,3097.530029296875,26.34035301208496,193.5399932861328,0.07155568897724152,443.8559875488281,5970825,2823.590922258989,0.5830895555370121
2369,0.09200000017881393,0.09200000017881393,0.0,-0.09200000017881393,0.26100000739097595,13.746999740600586,14.347999572753906,489.7829895019531,0.18400000035762787,14.520000457763672,98.72799682617188,2.3970000743865967,0.09200000017881393,0.0,0.26100000739097595,0.26100000739097595,15.223999977111816,14.532999992370605,4.184999942779541,14.317000389099121,1.0,16.0,284.7875061035156,3096.949951171875,26.340726852416992,193.0,0.07155568897724152,443.7640075683594,5970826,941.1973965845459,22.27793447449754
2370,0.20600000023841858,0.20600000023841858,0.0,-0.09200000017881393,0.18400000035762787,0.8349999785423279,0.5860000252723694,500.02398681640625,1.5829999446868896,0.5370000004768372,106.0260009765625,0.2070000022649765,0.20600000023841858,0.0,0.6669999957084656,0.6669999957084656,23.201000213623047,3.2869999408721924,4.448999881744385,1.3910000324249268,2.0,27.0,164.67999267578125,3029.64501953125,26.448747634887695,148.0,0.06089851260185242,429.6310119628906,5970827,1882.394184021781,97.87927016956225
2371,0.0,0.0,0.0,0.27799999713897705,0.3919999897480011,5.550000190734863,12.208999633789062,464.5679931640625,-0.09300000220537186,13.541000366210938,87.73400115966797,0.0,0.0,0.0,0.09200000017881393,0.09200000017881393,0.1860000044107437,37.0359992980957,2.3269999027252197,6.375,1.0,3.0,236.3000030517578,3179.804931640625,26.275419235229492,182.3175048828125,0.0382101871073246,479.9230041503906,5971720,21647.553437350554,116.62457089307554
2372,3.068000078201294,3.068000078201294,0.0,-0.7009999752044678,0.8240000009536743,3.0260000228881836,3.51200008392334,497.739990234375,1.024999976158142,3.7690000534057617,104.38999938964844,3.25,3.068000078201294,0.0,1.378000020980835,1.378000020980835,20.632999420166016,6.48799991607666,1.9789999723434448,4.375,2.0,19.0,253.22500610351562,3042.625,26.411041259765625,211.7624969482422,0.04561326280236244,432.92498779296875,5971895,3764.803752582515,101.56539245395219
2373,0.09300000220537186,0.09300000220537186,0.0,0.09300000220537186,0.09200000017881393,0.2930000126361847,0.36800000071525574,500.2699890136719,0.9980000257492065,0.6499999761581421,106.38899993896484,0.13099999725818634,0.09300000220537186,0.0,0.18400000035762787,0.18400000035762787,22.70599937438965,3.3410000801086426,4.552000045776367,1.7300000190734863,3.0,11.0,178.0800018310547,3035.699951171875,26.47691535949707,148.14999389648438,0.08243913948535919,429.78399658203125,5973931,1882.4148977377222,95.65218722204392
2374,0.09300000220537186,0.09300000220537186,0.0,0.09300000220537186,0.18400000035762787,0.33399999141693115,0.46000000834465027,500.2030029296875,0.9679999947547913,0.7409999966621399,106.33799743652344,0.20600000023841858,0.09300000220537186,0.0,0.09200000017881393,0.09200000017881393,22.635000228881836,3.431999921798706,4.473999977111816,1.812999963760376,3.0,10.0,181.24000549316406,3035.60009765625,26.47574806213379,148.4499969482422,0.07632479816675186,429.8760070800781,5974087,941.208362512328,-3.1826461406152524
2375,0.0,0.0,0.0,0.1860000044107437,0.18400000035762787,0.26100000739097595,0.46000000834465027,500.2669982910156,0.8790000081062317,0.7580000162124634,106.41600036621094,0.18400000035762787,0.0,0.0,0.09200000017881393,0.09200000017881393,22.576000213623047,3.4210000038146973,4.525000095367432,1.8530000448226929,2.0,10.0,186.0,3036.10009765625,26.477916717529297,148.4499969482422,0.07632479816675186,429.8710021972656,5974451,941.2095808226286,35.93733819578887
2376,2.8540000915527344,2.8540000915527344,0.0,0.5920000076293945,0.6209999918937683,9.140999794006348,19.860000610351562,471.1919860839844,-0.4620000123977661,19.849000930786133,89.81900024414062,2.8540000915527344,4.269000053405762,0.0,1.024999976158142,1.024999976158142,4.040999889373779,29.165000915527344,1.378000020980835,8.189000129699707,2.0,10.0,248.875,3178.1875,26.31822967529297,269.5625,0.08627519011497498,470.8080139160156,5974640,941.210189375759,96.625220699158
2377,0.13099999725818634,0.13099999725818634,0.0,0.8240000009536743,0.4690000116825104,7.247000217437744,16.104999542236328,468.2550048828125,-0.18400000035762787,17.58799934387207,89.35900115966797,0.13099999725818634,0.2070000022649765,0.0,0.13099999725818634,0.13099999725818634,1.2430000305175781,33.5629997253418,0.13099999725818634,7.769000053405762,0.0,4.0,236.8125,3184.074951171875,26.31708335876465,194.46249389648438,0.07367289811372757,475.55999755859375,5977229,941.2187123843814,46.36597975587153
2378,0.13099999725818634,0.13099999725818634,0.0,0.8240000009536743,0.4690000116825104,7.247000217437744,16.104999542236328,468.2550048828125,-0.18400000035762787,17.58799934387207,89.35900115966797,0.13099999725818634,0.2070000022649765,0.0,0.13099999725818634,0.13099999725818634,1.2430000305175781,33.5629997253418,0.13099999725818634,7.769000053405762,0.0,4.0,236.8125,3184.074951171875,26.31708335876465,194.46249389648438,0.07367289811372757,475.55999755859375,5977408,941.2193216202161,15.645220236954504
2379,0.09300000220537186,0.09300000220537186,0.0,-0.8550000190734863,0.9679999947547913,12.970999717712402,19.305999755859375,487.0849914550781,1.2059999704360962,10.892999649047852,97.572998046875,2.131999969482422,0.09300000220537186,0.0,4.868000030517578,4.868000030517578,12.857999801635742,15.843000411987305,0.26100000739097595,15.586999893188477,2.0,13.0,211.85000610351562,3130.044921875,26.290353775024414,198.1074981689453,0.056238044053316116,448.6579895019531,5977714,1882.4410728502855,97.57673709738094
2380,4.138999938964844,4.138999938964844,0.0,1.5709999799728394,1.3140000104904175,6.3420000076293945,7.0,495.9119873046875,0.2759999930858612,7.297999858856201,103.43000030517578,5.066999912261963,4.138999938964844,1.0,0.0,0.0,17.525999069213867,9.928000450134277,0.09200000017881393,6.925000190734863,1.0,0.0,436.38751220703125,3044.675048828125,26.42500114440918,301.0249938964844,0.03845691308379173,436.3580017089844,5977715,941.220536530693,56.64559709082643
